"","bat_flight","FA","num_buzz","dur_FA","rate"
"5330","bat",NA,NA,NA,NA
"5331","bat",NA,NA,NA,NA
"5332","bat",NA,NA,NA,NA
"5333","bat",NA,NA,NA,NA
"5334","bat",NA,NA,NA,NA
"5335","bat",NA,NA,NA,NA
"5336","bat",NA,NA,NA,NA
"5337","bat",NA,NA,NA,NA
"5338","bat",NA,NA,NA,NA
"5339","bat",NA,NA,NA,NA
"5340","bat",NA,NA,NA,NA
"5341","bat",NA,NA,NA,NA
"5342","bat",NA,NA,NA,NA
"5343","bat",NA,NA,NA,NA
"5344","bat",NA,NA,NA,NA
"5345","bat",NA,NA,NA,NA
"5346","bat",NA,NA,NA,NA
"5347","bat",NA,NA,NA,NA
"5348","bat",NA,NA,NA,NA
"5349","bat",NA,NA,NA,NA
"5350","bat",NA,NA,NA,NA
"5351","bat",NA,NA,NA,NA
"5352","bat",NA,NA,NA,NA
"5353","bat",NA,NA,NA,NA
"5354","bat",NA,NA,NA,NA
"5355","bat",NA,NA,NA,NA
"5356","bat",NA,NA,NA,NA
"5357","bat",NA,NA,NA,NA
"5358","bat",NA,NA,NA,NA
"5359","bat",NA,NA,NA,NA
"5360","bat",NA,NA,NA,NA
"5361","bat",NA,NA,NA,NA
"5362","bat",NA,NA,NA,NA
"5363","bat",NA,NA,NA,NA
"5364","bat",NA,NA,NA,NA
"5365","bat",NA,NA,NA,NA
"5366","bat",NA,NA,NA,NA
"5367","bat",NA,NA,NA,NA
"5368","bat",NA,NA,NA,NA
"5369","bat",NA,NA,NA,NA
"5370","bat",NA,NA,NA,NA
"5371","bat",NA,NA,NA,NA
"5372","bat",NA,NA,NA,NA
"5373","bat",NA,NA,NA,NA
"5374","bat",NA,NA,NA,NA
"5375","bat",NA,NA,NA,NA
"5376","bat",NA,NA,NA,NA
"5377","bat",NA,NA,NA,NA
"5378","bat",NA,NA,NA,NA
"5379","bat",NA,NA,NA,NA
"5380","bat",NA,NA,NA,NA
"5381","bat",NA,NA,NA,NA
"5382","bat",NA,NA,NA,NA
"5383","bat",NA,NA,NA,NA
"5384","bat",NA,NA,NA,NA
"5385","bat",NA,NA,NA,NA
"5386","bat",NA,NA,NA,NA
"5387","bat",NA,NA,NA,NA
"5388","bat",NA,NA,NA,NA
"5389","bat",NA,NA,NA,NA
"5390","bat",NA,NA,NA,NA
"5391","bat",NA,NA,NA,NA
"5392","bat",NA,NA,NA,NA
"5393","bat",NA,NA,NA,NA
"5394","bat",NA,NA,NA,NA
"5395","bat",NA,NA,NA,NA
"5396","bat",NA,NA,NA,NA
"5397","bat",NA,NA,NA,NA
"5398","bat",NA,NA,NA,NA
"5399","bat",NA,NA,NA,NA
"5400","bat",NA,NA,NA,NA
"5401","bat",NA,NA,NA,NA
"5402","bat",NA,NA,NA,NA
"5403","bat",NA,NA,NA,NA
"5404","bat",NA,NA,NA,NA
"5405","bat",NA,NA,NA,NA
"5406","bat",NA,NA,NA,NA
"5407","bat",NA,NA,NA,NA
"5408","bat",NA,NA,NA,NA
"5409","bat",NA,NA,NA,NA
"5410","bat",NA,NA,NA,NA
"5411","bat",NA,NA,NA,NA
"5412","bat",NA,NA,NA,NA
"5413","bat",NA,NA,NA,NA
"5414","bat",NA,NA,NA,NA
"5415","bat",NA,NA,NA,NA
"5416","bat",NA,NA,NA,NA
"5417","bat",NA,NA,NA,NA
"5418","bat",NA,NA,NA,NA
"5419","bat",NA,NA,NA,NA
"5420","bat",NA,NA,NA,NA
"5421","bat",NA,NA,NA,NA
"5422","bat",NA,NA,NA,NA
"5423","bat",NA,NA,NA,NA
"5424","bat",NA,NA,NA,NA
"5425","bat",NA,NA,NA,NA
"5426","bat",NA,NA,NA,NA
"5427","bat",NA,NA,NA,NA
"5428","bat",NA,NA,NA,NA
"5429","bat",NA,NA,NA,NA
"5430","bat",NA,NA,NA,NA
"5431","bat",NA,NA,NA,NA
"5432","bat",NA,NA,NA,NA
"5433","bat",NA,NA,NA,NA
"5434","bat",NA,NA,NA,NA
"5435","bat",NA,NA,NA,NA
"5436","bat",NA,NA,NA,NA
"5437","bat",NA,NA,NA,NA
"5438","bat",NA,NA,NA,NA
"5439","bat",NA,NA,NA,NA
"5440","bat",NA,NA,NA,NA
"5441","bat",NA,NA,NA,NA
"5442","bat",NA,NA,NA,NA
"5443","bat",NA,NA,NA,NA
"5444","bat",NA,NA,NA,NA
"5445","bat",NA,NA,NA,NA
"5446","bat",NA,NA,NA,NA
"5447","bat",NA,NA,NA,NA
"5448","bat",NA,NA,NA,NA
"5449","bat",NA,NA,NA,NA
"5450","bat",NA,NA,NA,NA
"5451","bat",NA,NA,NA,NA
"5452","bat",NA,NA,NA,NA
"5453","bat",NA,NA,NA,NA
"5454","bat",NA,NA,NA,NA
"5455","bat",NA,NA,NA,NA
"5456","bat",NA,NA,NA,NA
"5457","bat",NA,NA,NA,NA
"5458","bat",NA,NA,NA,NA
"5459","bat",NA,NA,NA,NA
"5460","bat",NA,NA,NA,NA
"5461","bat",NA,NA,NA,NA
"5462","bat",NA,NA,NA,NA
"5463","bat",NA,NA,NA,NA
"5464","bat",NA,NA,NA,NA
"5465","bat",NA,NA,NA,NA
"5466","bat",NA,NA,NA,NA
"5467","bat",NA,NA,NA,NA
"5468","bat",NA,NA,NA,NA
"5469","bat",NA,NA,NA,NA
"5470","bat",NA,NA,NA,NA
"5471","bat",NA,NA,NA,NA
"5472","bat",NA,NA,NA,NA
"5473","bat",NA,NA,NA,NA
"5474","bat",NA,NA,NA,NA
"5475","bat",NA,NA,NA,NA
"5476","bat",NA,NA,NA,NA
"5477","bat",NA,NA,NA,NA
"5478","bat",NA,NA,NA,NA
"5479","bat",NA,NA,NA,NA
"5480","bat",NA,NA,NA,NA
"5481","bat",NA,NA,NA,NA
"5482","bat",NA,NA,NA,NA
"5483","bat",NA,NA,NA,NA
"5484","bat",NA,NA,NA,NA
"5485","bat",NA,NA,NA,NA
"5486","bat",NA,NA,NA,NA
"5487","bat",NA,NA,NA,NA
"5488","bat",NA,NA,NA,NA
"5489","bat",NA,NA,NA,NA
"5490","bat",NA,NA,NA,NA
"5491","bat",NA,NA,NA,NA
"5492","bat",NA,NA,NA,NA
"5493","bat",NA,NA,NA,NA
"5494","bat",NA,NA,NA,NA
"5495","bat",NA,NA,NA,NA
"5496","bat",NA,NA,NA,NA
"5497","bat",NA,NA,NA,NA
"5498","bat",NA,NA,NA,NA
"5499","bat",NA,NA,NA,NA
"5500","bat",NA,NA,NA,NA
"5501","bat",NA,NA,NA,NA
"5502","bat",NA,NA,NA,NA
"5503","bat",NA,NA,NA,NA
"5504","bat",NA,NA,NA,NA
"5505","bat",NA,NA,NA,NA
"5506","bat",NA,NA,NA,NA
"5507","bat",NA,NA,NA,NA
"5508","bat",NA,NA,NA,NA
"5509","bat",NA,NA,NA,NA
"5510","bat",NA,NA,NA,NA
"5511","bat",NA,NA,NA,NA
"5512","bat",NA,NA,NA,NA
"5513","bat",NA,NA,NA,NA
"5514","bat",NA,NA,NA,NA
"5515","bat",NA,NA,NA,NA
"5516","bat",NA,NA,NA,NA
"5517","bat",NA,NA,NA,NA
"5518","bat",NA,NA,NA,NA
"5519","bat",NA,NA,NA,NA
"5520","bat",NA,NA,NA,NA
"5521","bat",NA,NA,NA,NA
"5522","bat",NA,NA,NA,NA
"5523","bat",NA,NA,NA,NA
"5524","bat",NA,NA,NA,NA
"5525","bat",NA,NA,NA,NA
"5526","bat",NA,NA,NA,NA
"5527","bat",NA,NA,NA,NA
"5528","bat",NA,NA,NA,NA
"5529","bat",NA,NA,NA,NA
"5530","bat",NA,NA,NA,NA
"5531","bat",NA,NA,NA,NA
"5532","bat",NA,NA,NA,NA
"5533","bat",NA,NA,NA,NA
"5534","bat",NA,NA,NA,NA
"5535","bat",NA,NA,NA,NA
"5536","bat",NA,NA,NA,NA
"5537","bat",NA,NA,NA,NA
"5538","bat",NA,NA,NA,NA
"5539","bat",NA,NA,NA,NA
"5540","bat",NA,NA,NA,NA
"5541","bat",NA,NA,NA,NA
"5542","bat",NA,NA,NA,NA
"5543","bat",NA,NA,NA,NA
"5544","bat",NA,NA,NA,NA
"5545","bat",NA,NA,NA,NA
"5546","bat",NA,NA,NA,NA
"5547","bat",NA,NA,NA,NA
"5548","bat",NA,NA,NA,NA
"5549","bat",NA,NA,NA,NA
"5550","bat",NA,NA,NA,NA
"5551","bat",NA,NA,NA,NA
"5552","bat",NA,NA,NA,NA
"5553","bat",NA,NA,NA,NA
"5554","bat",NA,NA,NA,NA
"5555","bat",NA,NA,NA,NA
"5556","bat",NA,NA,NA,NA
"5557","bat",NA,NA,NA,NA
"5558","bat",NA,NA,NA,NA
"5559","bat",NA,NA,NA,NA
"5560","bat",NA,NA,NA,NA
"5561","bat",NA,NA,NA,NA
"5562","bat",NA,NA,NA,NA
"5563","bat",NA,NA,NA,NA
"5564","bat",NA,NA,NA,NA
"5565","bat",NA,NA,NA,NA
"5566","bat",NA,NA,NA,NA
"5567","bat",NA,NA,NA,NA
"5568","bat",NA,NA,NA,NA
"5569","bat",NA,NA,NA,NA
"5570","bat",NA,NA,NA,NA
"5571","bat",NA,NA,NA,NA
"5572","bat",NA,NA,NA,NA
"5573","bat",NA,NA,NA,NA
"5574","bat",NA,NA,NA,NA
"5575","bat",NA,NA,NA,NA
"5576","bat",NA,NA,NA,NA
"5577","bat",NA,NA,NA,NA
"5578","bat",NA,NA,NA,NA
"5579","bat",NA,NA,NA,NA
"5580","bat",NA,NA,NA,NA
"5581","bat",NA,NA,NA,NA
"5582","bat",NA,NA,NA,NA
"5583","bat",NA,NA,NA,NA
"5584","bat",NA,NA,NA,NA
"5585","bat",NA,NA,NA,NA
"5586","bat",NA,NA,NA,NA
"5587","bat",NA,NA,NA,NA
"5588","bat",NA,NA,NA,NA
"5589","bat",NA,NA,NA,NA
"5590","bat",NA,NA,NA,NA
"5591","bat",NA,NA,NA,NA
"5592","bat",NA,NA,NA,NA
"5593","bat",NA,NA,NA,NA
"5594","bat",NA,NA,NA,NA
"5595","bat",NA,NA,NA,NA
"5596","bat",NA,NA,NA,NA
"5597","bat",NA,NA,NA,NA
"5598","bat",NA,NA,NA,NA
"5599","bat",NA,NA,NA,NA
"5600","bat",NA,NA,NA,NA
"5601","bat",NA,NA,NA,NA
"5602","bat",NA,NA,NA,NA
"5603","bat",NA,NA,NA,NA
"5604","bat",NA,NA,NA,NA
"5605","bat",NA,NA,NA,NA
"5606","bat",NA,NA,NA,NA
"5607","bat",NA,NA,NA,NA
"5608","bat",NA,NA,NA,NA
"5609","bat",NA,NA,NA,NA
"5610","bat",NA,NA,NA,NA
"5611","bat",NA,NA,NA,NA
"5612","bat",NA,NA,NA,NA
"5613","bat",NA,NA,NA,NA
"5614","bat",NA,NA,NA,NA
"5615","bat",NA,NA,NA,NA
"5616","bat",NA,NA,NA,NA
"5617","bat",NA,NA,NA,NA
"5618","bat",NA,NA,NA,NA
"5619","bat",NA,NA,NA,NA
"5620","bat",NA,NA,NA,NA
"5621","bat",NA,NA,NA,NA
"5622","bat",NA,NA,NA,NA
"5623","bat",NA,NA,NA,NA
"5624","bat",NA,NA,NA,NA
"5625","bat",NA,NA,NA,NA
"5626","bat",NA,NA,NA,NA
"5627","bat",NA,NA,NA,NA
"5628","bat",NA,NA,NA,NA
"5629","bat",NA,NA,NA,NA
"5630","bat",NA,NA,NA,NA
"5631","bat",NA,NA,NA,NA
"5632","bat",NA,NA,NA,NA
"5633","bat",NA,NA,NA,NA
"5634","bat",NA,NA,NA,NA
"5635","bat",NA,NA,NA,NA
"5636","bat",NA,NA,NA,NA
"5637","bat",NA,NA,NA,NA
"5638","bat",NA,NA,NA,NA
"5639","bat",NA,NA,NA,NA
"5640","bat",NA,NA,NA,NA
"5641","bat",NA,NA,NA,NA
"5642","bat",NA,NA,NA,NA
"5643","bat",NA,NA,NA,NA
"5644","bat",NA,NA,NA,NA
"5645","bat",NA,NA,NA,NA
"5646","bat",NA,NA,NA,NA
"5647","bat",NA,NA,NA,NA
"5648","bat",NA,NA,NA,NA
"5649","bat",NA,NA,NA,NA
"5650","bat",NA,NA,NA,NA
"5651","bat",NA,NA,NA,NA
"5652","bat",NA,NA,NA,NA
"5653","bat",NA,NA,NA,NA
"5654","bat",NA,NA,NA,NA
"5655","bat",NA,NA,NA,NA
"5656","bat",NA,NA,NA,NA
"5657","bat",NA,NA,NA,NA
"5658","bat",NA,NA,NA,NA
"5659","bat",NA,NA,NA,NA
"5660","bat",NA,NA,NA,NA
"5661","bat",NA,NA,NA,NA
"5662","bat",NA,NA,NA,NA
"5663","bat",NA,NA,NA,NA
"5664","bat",NA,NA,NA,NA
"5665","bat",NA,NA,NA,NA
"5666","bat",NA,NA,NA,NA
"5667","bat",NA,NA,NA,NA
"5668","bat",NA,NA,NA,NA
"5669","bat",NA,NA,NA,NA
"5670","bat",NA,NA,NA,NA
"5671","bat",NA,NA,NA,NA
"5672","bat",NA,NA,NA,NA
"5673","bat",NA,NA,NA,NA
"5674","bat",NA,NA,NA,NA
"5675","bat",NA,NA,NA,NA
"5676","bat",NA,NA,NA,NA
"5677","bat",NA,NA,NA,NA
"5678","bat",NA,NA,NA,NA
"5679","bat",NA,NA,NA,NA
"5680","bat",NA,NA,NA,NA
"5681","bat",NA,NA,NA,NA
"5682","bat",NA,NA,NA,NA
"5683","bat",NA,NA,NA,NA
"5684","bat",NA,NA,NA,NA
"5685","bat",NA,NA,NA,NA
"5686","bat",NA,NA,NA,NA
"5687","bat",NA,NA,NA,NA
"5688","bat",NA,NA,NA,NA
"5689","bat",NA,NA,NA,NA
"5690","bat",NA,NA,NA,NA
"5691","bat",NA,NA,NA,NA
"5692","bat",NA,NA,NA,NA
"5693","bat",NA,NA,NA,NA
"5694","bat",NA,NA,NA,NA
"5695","bat",NA,NA,NA,NA
"5696","bat",NA,NA,NA,NA
"5697","bat",NA,NA,NA,NA
"5698","bat",NA,NA,NA,NA
"5699","bat",NA,NA,NA,NA
"5700","bat",NA,NA,NA,NA
"5701","bat",NA,NA,NA,NA
"5702","bat",NA,NA,NA,NA
"5703","bat",NA,NA,NA,NA
"5704","bat",NA,NA,NA,NA
"5705","bat",NA,NA,NA,NA
"5706","bat",NA,NA,NA,NA
"5707","bat",NA,NA,NA,NA
"5708","bat",NA,NA,NA,NA
"5709","bat",NA,NA,NA,NA
"5710","bat",NA,NA,NA,NA
"5711","bat",NA,NA,NA,NA
"5712","bat",NA,NA,NA,NA
"5713","bat",NA,NA,NA,NA
"5714","bat",NA,NA,NA,NA
"5715","bat",NA,NA,NA,NA
"5716","bat",NA,NA,NA,NA
"5717","bat",NA,NA,NA,NA
"5718","bat",NA,NA,NA,NA
"5719","bat",NA,NA,NA,NA
"5720","bat",NA,NA,NA,NA
"5721","bat",NA,NA,NA,NA
"5722","bat",NA,NA,NA,NA
"5723","bat",NA,NA,NA,NA
"5724","bat",NA,NA,NA,NA
"5725","bat",NA,NA,NA,NA
"5726","bat",NA,NA,NA,NA
"5727","bat",NA,NA,NA,NA
"5728","bat",NA,NA,NA,NA
"5729","bat",NA,NA,NA,NA
"5730","bat",NA,NA,NA,NA
"5731","bat",NA,NA,NA,NA
"5732","bat",NA,NA,NA,NA
"5733","bat",NA,NA,NA,NA
"5734","bat",NA,NA,NA,NA
"5735","bat",NA,NA,NA,NA
"5736","bat",NA,NA,NA,NA
"5737","bat",NA,NA,NA,NA
"5738","bat",NA,NA,NA,NA
"5739","bat",NA,NA,NA,NA
"5740","bat",NA,NA,NA,NA
"5741","bat",NA,NA,NA,NA
"5742","bat",NA,NA,NA,NA
"5743","bat",NA,NA,NA,NA
"5744","bat",NA,NA,NA,NA
"5745","bat",NA,NA,NA,NA
"5746","bat",NA,NA,NA,NA
"5747","bat",NA,NA,NA,NA
"5748","bat",NA,NA,NA,NA
"5749","bat",NA,NA,NA,NA
"5750","bat",NA,NA,NA,NA
"5751","bat",NA,NA,NA,NA
"5752","bat",NA,NA,NA,NA
"5753","bat",NA,NA,NA,NA
"5754","bat",NA,NA,NA,NA
"5755","bat",NA,NA,NA,NA
"5756","bat",NA,NA,NA,NA
"5757","bat",NA,NA,NA,NA
"5758","bat",NA,NA,NA,NA
"5759","bat",NA,NA,NA,NA
"5760","bat",NA,NA,NA,NA
"5761","bat",NA,NA,NA,NA
"5762","bat",NA,NA,NA,NA
"5763","bat",NA,NA,NA,NA
"5764","bat",NA,NA,NA,NA
"5765","bat",NA,NA,NA,NA
"5766","bat",NA,NA,NA,NA
"5767","bat",NA,NA,NA,NA
"5768","bat",NA,NA,NA,NA
"5769","bat",NA,NA,NA,NA
"5770","bat",NA,NA,NA,NA
"5771","bat",NA,NA,NA,NA
"5772","bat",NA,NA,NA,NA
"5773","bat",NA,NA,NA,NA
"5774","bat",NA,NA,NA,NA
"5775","bat",NA,NA,NA,NA
"5776","bat",NA,NA,NA,NA
"5777","bat",NA,NA,NA,NA
"5778","bat",NA,NA,NA,NA
"5779","bat",NA,NA,NA,NA
"5780","bat",NA,NA,NA,NA
"5781","bat",NA,NA,NA,NA
"5782","bat",NA,NA,NA,NA
"5783","bat",NA,NA,NA,NA
"5784","bat",NA,NA,NA,NA
"5785","bat",NA,NA,NA,NA
"5786","bat",NA,NA,NA,NA
"5787","bat",NA,NA,NA,NA
"5788","bat",NA,NA,NA,NA
"5789","bat",NA,NA,NA,NA
"5790","bat",NA,NA,NA,NA
"5791","bat",NA,NA,NA,NA
"5792","bat",NA,NA,NA,NA
"5793","bat",NA,NA,NA,NA
"5794","bat",NA,NA,NA,NA
"5795","bat",NA,NA,NA,NA
"5796","bat",NA,NA,NA,NA
"5797","bat",NA,NA,NA,NA
"5798","bat",NA,NA,NA,NA
"5799","bat",NA,NA,NA,NA
"5800","bat",NA,NA,NA,NA
"5801","bat",NA,NA,NA,NA
"5802","bat",NA,NA,NA,NA
"5803","bat",NA,NA,NA,NA
"5804","bat",NA,NA,NA,NA
"5805","bat",NA,NA,NA,NA
"5806","bat",NA,NA,NA,NA
"5807","bat",NA,NA,NA,NA
"5808","bat",NA,NA,NA,NA
"5809","bat",NA,NA,NA,NA
"5810","bat",NA,NA,NA,NA
"5811","bat",NA,NA,NA,NA
"5812","bat",NA,NA,NA,NA
"5813","bat",NA,NA,NA,NA
"5814","bat",NA,NA,NA,NA
"5815","bat",NA,NA,NA,NA
"5816","bat",NA,NA,NA,NA
"5817","bat",NA,NA,NA,NA
"5818","bat",NA,NA,NA,NA
"5819","bat",NA,NA,NA,NA
"5820","bat",NA,NA,NA,NA
"5821","bat",NA,NA,NA,NA
"5822","bat",NA,NA,NA,NA
"5823","bat",NA,NA,NA,NA
"5824","bat",NA,NA,NA,NA
"5825","bat",NA,NA,NA,NA
"5826","bat",NA,NA,NA,NA
"5827","bat",NA,NA,NA,NA
"5828","bat",NA,NA,NA,NA
"5829","bat",NA,NA,NA,NA
"5830","bat",NA,NA,NA,NA
"5831","bat",NA,NA,NA,NA
"5832","bat",NA,NA,NA,NA
"5833","bat",NA,NA,NA,NA
"5834","bat",NA,NA,NA,NA
"5835","bat",NA,NA,NA,NA
"5836","bat",NA,NA,NA,NA
"5837","bat",NA,NA,NA,NA
"5838","bat",NA,NA,NA,NA
"5839","bat",NA,NA,NA,NA
"5840","bat",NA,NA,NA,NA
"5841","bat",NA,NA,NA,NA
"5842","bat",NA,NA,NA,NA
"5843","bat",NA,NA,NA,NA
"5844","bat",NA,NA,NA,NA
"5845","bat",NA,NA,NA,NA
"5846","bat",NA,NA,NA,NA
"5847","bat",NA,NA,NA,NA
"5848","bat",NA,NA,NA,NA
"5849","bat",NA,NA,NA,NA
"5850","bat",NA,NA,NA,NA
"5851","bat",NA,NA,NA,NA
"5852","bat",NA,NA,NA,NA
"5853","bat",NA,NA,NA,NA
"5854","bat",NA,NA,NA,NA
"5855","bat",NA,NA,NA,NA
"5856","bat",NA,NA,NA,NA
"5857","bat",NA,NA,NA,NA
"5858","bat",NA,NA,NA,NA
"5859","bat",NA,NA,NA,NA
"5860","bat",NA,NA,NA,NA
"5861","bat",NA,NA,NA,NA
"5862","bat",NA,NA,NA,NA
"5863","bat",NA,NA,NA,NA
"5864","bat",NA,NA,NA,NA
"5865","bat",NA,NA,NA,NA
"5866","bat",NA,NA,NA,NA
"5867","bat",NA,NA,NA,NA
"5868","bat",NA,NA,NA,NA
"5869","bat",NA,NA,NA,NA
"5870","bat",NA,NA,NA,NA
"5871","bat",NA,NA,NA,NA
"5872","bat",NA,NA,NA,NA
"5873","bat",NA,NA,NA,NA
"5874","bat",NA,NA,NA,NA
"5875","bat",NA,NA,NA,NA
"5876","bat",NA,NA,NA,NA
"5877","bat",NA,NA,NA,NA
"5878","bat",NA,NA,NA,NA
"5879","bat",NA,NA,NA,NA
"5880","bat",NA,NA,NA,NA
"5881","bat",NA,NA,NA,NA
"5882","bat",NA,NA,NA,NA
"5883","bat",NA,NA,NA,NA
"5884","bat",NA,NA,NA,NA
"5885","bat",NA,NA,NA,NA
"5886","bat",NA,NA,NA,NA
"5887","bat",NA,NA,NA,NA
"5888","bat",NA,NA,NA,NA
"5889","bat",NA,NA,NA,NA
"5890","bat",NA,NA,NA,NA
"5891","bat",NA,NA,NA,NA
"5892","bat",NA,NA,NA,NA
"5893","bat",NA,NA,NA,NA
"5894","bat",NA,NA,NA,NA
"5895","bat",NA,NA,NA,NA
"5896","bat",NA,NA,NA,NA
"5897","bat",NA,NA,NA,NA
"5898","bat",NA,NA,NA,NA
"5899","bat",NA,NA,NA,NA
"5900","bat",NA,NA,NA,NA
"5901","bat",NA,NA,NA,NA
"5902","bat",NA,NA,NA,NA
"5903","bat",NA,NA,NA,NA
"5904","bat",NA,NA,NA,NA
"5905","bat",NA,NA,NA,NA
"5906","bat",NA,NA,NA,NA
"5907","bat",NA,NA,NA,NA
"5908","bat",NA,NA,NA,NA
"5909","bat",NA,NA,NA,NA
"5910","bat",NA,NA,NA,NA
"5911","bat",NA,NA,NA,NA
"5912","bat",NA,NA,NA,NA
"5913","bat",NA,NA,NA,NA
"5914","bat",NA,NA,NA,NA
"5915","bat",NA,NA,NA,NA
"5916","bat",NA,NA,NA,NA
"5917","bat",NA,NA,NA,NA
"5918","bat",NA,NA,NA,NA
"5919","bat",NA,NA,NA,NA
"5920","bat",NA,NA,NA,NA
"5921","bat",NA,NA,NA,NA
"5922","bat",NA,NA,NA,NA
"5923","bat",NA,NA,NA,NA
"5924","bat",NA,NA,NA,NA
"5925","bat",NA,NA,NA,NA
"5926","bat",NA,NA,NA,NA
"5927","bat",NA,NA,NA,NA
"5928","bat",NA,NA,NA,NA
"5929","bat",NA,NA,NA,NA
"5930","bat",NA,NA,NA,NA
"5931","bat",NA,NA,NA,NA
"5932","bat",NA,NA,NA,NA
"5933","bat",NA,NA,NA,NA
"5934","bat",NA,NA,NA,NA
"5935","bat",NA,NA,NA,NA
"5936","bat",NA,NA,NA,NA
"5937","bat",NA,NA,NA,NA
"5938","bat",NA,NA,NA,NA
"5939","bat",NA,NA,NA,NA
"5940","bat",NA,NA,NA,NA
"5941","bat",NA,NA,NA,NA
"5942","bat",NA,NA,NA,NA
"5943","bat",NA,NA,NA,NA
"5944","bat",NA,NA,NA,NA
"5945","bat",NA,NA,NA,NA
"5946","bat",NA,NA,NA,NA
"5947","bat",NA,NA,NA,NA
"5948","bat",NA,NA,NA,NA
"5949","bat",NA,NA,NA,NA
"5950","bat",NA,NA,NA,NA
"5951","bat",NA,NA,NA,NA
"5952","bat",NA,NA,NA,NA
"5953","bat",NA,NA,NA,NA
"5954","bat",NA,NA,NA,NA
"5955","bat",NA,NA,NA,NA
"5956","bat",NA,NA,NA,NA
"5957","bat",NA,NA,NA,NA
"5958","bat",NA,NA,NA,NA
"5959","bat",NA,NA,NA,NA
"5960","bat",NA,NA,NA,NA
"5961","bat",NA,NA,NA,NA
"5962","bat",NA,NA,NA,NA
"5963","bat",NA,NA,NA,NA
"5964","bat",NA,NA,NA,NA
"5965","bat",NA,NA,NA,NA
"5966","bat",NA,NA,NA,NA
"5967","bat",NA,NA,NA,NA
"5968","bat",NA,NA,NA,NA
"5969","bat",NA,NA,NA,NA
"5970","bat",NA,NA,NA,NA
"5971","bat",NA,NA,NA,NA
"5972","bat",NA,NA,NA,NA
"5973","bat",NA,NA,NA,NA
"5974","bat",NA,NA,NA,NA
"5975","bat",NA,NA,NA,NA
"5976","bat",NA,NA,NA,NA
"5977","bat",NA,NA,NA,NA
"5978","bat",NA,NA,NA,NA
"5979","bat",NA,NA,NA,NA
"5980","bat",NA,NA,NA,NA
"5981","bat",NA,NA,NA,NA
"5982","bat",NA,NA,NA,NA
"5983","bat",NA,NA,NA,NA
"5984","bat",NA,NA,NA,NA
"5985","bat",NA,NA,NA,NA
"5986","bat",NA,NA,NA,NA
"5987","bat",NA,NA,NA,NA
"5988","bat",NA,NA,NA,NA
"5989","bat",NA,NA,NA,NA
"5990","bat",NA,NA,NA,NA
"5991","bat",NA,NA,NA,NA
"5992","bat",NA,NA,NA,NA
"5993","bat",NA,NA,NA,NA
"5994","bat",NA,NA,NA,NA
"5995","bat",NA,NA,NA,NA
"5996","bat",NA,NA,NA,NA
"5997","bat",NA,NA,NA,NA
"5998","bat",NA,NA,NA,NA
"5999","bat",NA,NA,NA,NA
"6000","bat",NA,NA,NA,NA
"6001","bat",NA,NA,NA,NA
"6002","bat",NA,NA,NA,NA
"6003","bat",NA,NA,NA,NA
"6004","bat",NA,NA,NA,NA
"6005","bat",NA,NA,NA,NA
"6006","bat",NA,NA,NA,NA
"6007","bat",NA,NA,NA,NA
"6008","bat",NA,NA,NA,NA
"6009","bat",NA,NA,NA,NA
"6010","bat",NA,NA,NA,NA
"6011","bat",NA,NA,NA,NA
"6012","bat",NA,NA,NA,NA
"6013","bat",NA,NA,NA,NA
"6014","bat",NA,NA,NA,NA
"6015","bat",NA,NA,NA,NA
"6016","bat",NA,NA,NA,NA
"6017","bat",NA,NA,NA,NA
"6018","bat",NA,NA,NA,NA
"6019","bat",NA,NA,NA,NA
"6020","bat",NA,NA,NA,NA
"6021","bat",NA,NA,NA,NA
"6022","bat",NA,NA,NA,NA
"6023","bat",NA,NA,NA,NA
"6024","bat",NA,NA,NA,NA
"6025","bat",NA,NA,NA,NA
"6026","bat",NA,NA,NA,NA
"6027","bat",NA,NA,NA,NA
"6028","bat",NA,NA,NA,NA
"6029","bat",NA,NA,NA,NA
"6030","bat",NA,NA,NA,NA
"6031","bat",NA,NA,NA,NA
"6032","bat",NA,NA,NA,NA
"6033","bat",NA,NA,NA,NA
"6034","bat",NA,NA,NA,NA
"6035","bat",NA,NA,NA,NA
"6036","bat",NA,NA,NA,NA
"6037","bat",NA,NA,NA,NA
"6038","bat",NA,NA,NA,NA
"6039","bat",NA,NA,NA,NA
"6040","bat",NA,NA,NA,NA
"6041","bat",NA,NA,NA,NA
"6042","bat",NA,NA,NA,NA
"6043","bat",NA,NA,NA,NA
"6044","bat",NA,NA,NA,NA
"6045","bat",NA,NA,NA,NA
"6046","bat",NA,NA,NA,NA
"6047","bat",NA,NA,NA,NA
"6048","bat",NA,NA,NA,NA
"6049","bat",NA,NA,NA,NA
"6050","bat",NA,NA,NA,NA
"6051","bat",NA,NA,NA,NA
"6052","bat",NA,NA,NA,NA
"6053","bat",NA,NA,NA,NA
"6054","bat",NA,NA,NA,NA
"6055","bat",NA,NA,NA,NA
"6056","bat",NA,NA,NA,NA
"6057","bat",NA,NA,NA,NA
"6058","bat",NA,NA,NA,NA
"6059","bat",NA,NA,NA,NA
"6060","bat",NA,NA,NA,NA
"6061","bat",NA,NA,NA,NA
"6062","bat",NA,NA,NA,NA
"6063","bat",NA,NA,NA,NA
"6064","bat",NA,NA,NA,NA
